gid,gnaf_pid,listing_source,state,street,suburb,bedrooms,bathrooms,garage_spaces,building_size,land_size,mb,sa1,poa,sal,typ,dat,price,zoning_appears_on_portals,market,hedonic_price,date_sold,display_price,source,property_type,yield,sale_date,year,quarter,month,price_per_sqm,momentum_score,category
2323191.0,GANSW716934160,Sold,NSW,7/122 SAILORS BAY RD,NORTHBRIDGE,,,,,,10843600000,12101168305,2063,Northbridge (NSW),unit,2007-12-03,1025000.0,False,Northbridge (NSW) unit buy,819116.3793103448,2007-12-03,1025000.0,nswlrs,UNKNOWN,,2007-12-03,2007,2007Q4,2007-12,,70.0,📈 Growing
8118502.0,GANSW706361150,Sold,NSW,41 BEDFORD ST,NORTH WILLOUGHBY,,,,,,11205175800,12101168715,2068,North Willoughby,house,2007-12-05,1400000.0,False,North Willoughby house buy,1626293.103448276,2007-12-05,1400000.0,nswlrs,UNKNOWN,,2007-12-05,2007,2007Q4,2007-12,,75.0,📈 Growing
6358083.0,GANSW705854997,Sold,NSW,31 LORD ST,ROSEVILLE,,,,0 m²,835.0,10421531000,12103140843,2069,Roseville,house,2007-12-07,2100000.0,False,Roseville house buy,1407500.0,2007-12-07,2100000.0,nswlrs,UNKNOWN,,2007-12-07,2007,2007Q4,2007-12,2514.9700598802397,26.4,📉 Cooling
4342149.0,GANSW705858647,Sold,NSW,43 WILLIAM ST,ROSEVILLE,4.0,2.0,2.0,0 m²,632.0,10840320000,12101168402,2069,Roseville,house,2007-12-08,1955000.0,False,Roseville house buy,1761609.7122302158,2007-12-08,1955000.0,nswlrs,UNKNOWN,,2007-12-08,2007,2007Q4,2007-12,3093.3544303797466,26.4,📉 Cooling
10331108.0,GANSW705834823,Sold,NSW,382 EASTERN VALLEY WAY,ROSEVILLE,,,,,,10840640000,12101168408,2069,Roseville,house,2007-12-10,84000.0,False,Roseville house buy,168000.0,2007-12-10,84000.0,nswlrs,UNKNOWN,,2007-12-10,2007,2007Q4,2007-12,,26.4,📉 Cooling
2891306.0,GANSW717548307,Sold,NSW,2/20 BARCOO ST,ROSEVILLE,,,,,,10840660000,12101168408,2069,Roseville,unit,2007-12-12,500500.0,False,Roseville unit buy,1001000.0,2007-12-12,500500.0,nswlrs,UNKNOWN,,2007-12-12,2007,2007Q4,2007-12,,26.4,📉 Cooling
9980165.0,GANSW705857649,Sold,NSW,25 BELGIUM AVE,ROSEVILLE,,,,0 m²,1144.0,10421820000,12103140829,2069,Roseville,house,2007-12-13,2830000.0,False,Roseville house buy,1415000.0,2007-12-13,2830000.0,nswlrs,UNKNOWN,,2007-12-13,2007,2007Q4,2007-12,2473.7762237762236,26.4,📉 Cooling
4118729.0,GANSW705817284,Sold,NSW,65 BOUNDARY ST,ROSEVILLE,,,,,,10416780000,12103140830,2069,Roseville,house,2007-12-14,945000.0,False,Roseville house buy,894221.3114754099,2007-12-14,945000.0,nswlrs,UNKNOWN,,2007-12-14,2007,2007Q4,2007-12,,26.4,📉 Cooling
11644712.0,GANSW705555562,Sold,NSW,9/323 SAILORS BAY RD,NORTHBRIDGE,,,,,,10843520000,12101168322,2063,Northbridge (NSW),unit,2007-12-14,515000.0,False,Northbridge (NSW) unit buy,796824.1042345277,2007-12-14,515000.0,nswlrs,UNKNOWN,,2007-12-14,2007,2007Q4,2007-12,,70.0,📈 Growing
10817349.0,GANSW718205334,Sold,NSW,30/124 SAILORS BAY RD,NORTHBRIDGE,,,,,,10843600000,12101168305,2063,Northbridge (NSW),unit,2007-12-18,535000.0,False,Northbridge (NSW) unit buy,490999.99999999994,2007-12-18,535000.0,nswlrs,UNKNOWN,,2007-12-18,2007,2007Q4,2007-12,,70.0,📈 Growing
9436771.0,GANSW705832120,Sold,NSW,2/3 BOUNDARY ST,ROSEVILLE,,,,,,11217400000,12103140864,2069,Roseville,unit,2007-12-18,408000.0,False,Roseville unit buy,499130.5578947369,2007-12-18,408000.0,nswlrs,UNKNOWN,,2007-12-18,2007,2007Q4,2007-12,,26.4,📉 Cooling
10899138.0,GANSW705575308,Sold,NSW,27 HARDEN AVE,NORTHBRIDGE,4.0,3.0,2.0,0 m²,766.0,10843560000,12101168319,2063,Northbridge (NSW),house,2007-12-19,425000.0,False,Northbridge (NSW) house buy,485834.9900596422,2007-12-19,425000.0,nswlrs,UNKNOWN,,2007-12-19,2007,2007Q4,2007-12,554.8302872062663,70.0,📈 Growing
5686203.0,GANSW716901081,Sold,NSW,6/128 SAILORS BAY RD,NORTHBRIDGE,,,,,,11205367600,12101168315,2063,Northbridge (NSW),unit,2007-12-20,965000.0,False,Northbridge (NSW) unit buy,1429611.723446894,2007-12-20,965000.0,nswlrs,UNKNOWN,,2007-12-20,2007,2007Q4,2007-12,,70.0,📈 Growing
1430355.0,GANSW705577248,Sold,NSW,2B MALACOOTA RD,NORTHBRIDGE,3.0,1.0,1.0,0 m²,284.0,10843550000,12101168303,2063,Northbridge (NSW),house,2007-12-21,995000.0,False,Northbridge (NSW) house buy,1745749.354005168,2007-12-21,995000.0,nswlrs,UNKNOWN,,2007-12-21,2007,2007Q4,2007-12,3503.521126760563,70.0,📈 Growing
4942403.0,GANSW716762623,Sold,NSW,219/128 SAILORS BAY RD,NORTHBRIDGE,,,,,,11205367600,12101168315,2063,Northbridge (NSW),unit,2007-12-21,550000.0,False,Northbridge (NSW) unit buy,803087.6494023905,2007-12-21,550000.0,nswlrs,UNKNOWN,,2007-12-21,2007,2007Q4,2007-12,,70.0,📈 Growing
6053922.0,GANSW706354343,Sold,NSW,19 MCCLELLAND ST,NORTH WILLOUGHBY,0.0,1.0,2.0,0 m²,563.0,10842310000,12101168719,2068,North Willoughby,house,2007-12-27,1650000.0,False,North Willoughby house buy,1761235.9550561798,2007-12-27,1650000.0,nswlrs,UNKNOWN,,2007-12-27,2007,2007Q4,2007-12,2930.7282415630552,75.0,📈 Growing
75129.0,GANSW710642879,Sold,NSW,13/147 SYDNEY ST,NORTH WILLOUGHBY,,,,,,10841940000,12101168721,2068,North Willoughby,unit,2008-01-07,465000.0,False,North Willoughby unit buy,553981.4814814815,2008-01-07,465000.0,nswlrs,UNKNOWN,,2008-01-07,2008,2008Q1,2008-01,,75.0,📈 Growing
606183.0,GANSW716770658,Sold,NSW,8/28 BARCOO ST,ROSEVILLE,,,,,,10840660000,12101168408,2069,Roseville,unit,2008-01-14,700000.0,False,Roseville unit buy,1400000.0,2008-01-14,700000.0,nswlrs,UNKNOWN,,2008-01-14,2008,2008Q1,2008-01,,26.4,📉 Cooling
10224397.0,GANSW716853254,Sold,NSW,112/28 BARCOO ST,ROSEVILLE,,,,,,10840660000,12101168408,2069,Roseville,unit,2008-01-14,700000.0,False,Roseville unit buy,1400000.0,2008-01-14,700000.0,nswlrs,UNKNOWN,,2008-01-14,2008,2008Q1,2008-01,,26.4,📉 Cooling
2463550.0,GANSW716853277,Sold,NSW,53/28 BARCOO ST,ROSEVILLE,,,,,,10840660000,12101168408,2069,Roseville,unit,2008-01-14,700000.0,False,Roseville unit buy,1400000.0,2008-01-14,700000.0,nswlrs,UNKNOWN,,2008-01-14,2008,2008Q1,2008-01,,26.4,📉 Cooling
4032208.0,GANSW717714104,Sold,NSW,13/174 PACIFIC HWY,ROSEVILLE,,,,,,10421310000,12103140803,2069,Roseville,unit,2008-01-22,416000.0,False,Roseville unit buy,734690.9090909091,2008-01-22,416000.0,nswlrs,UNKNOWN,,2008-01-22,2008,2008Q1,2008-01,,26.4,📉 Cooling
12076415.0,GANSW705844706,Sold,NSW,17/5-17 PACIFIC HWY,ROSEVILLE,1.0,1.0,1.0,0 m²,0.0,10421390000,12103140863,2069,Roseville,unit,2008-01-22,318000.0,False,Roseville unit buy,518314.9606299213,2008-01-22,318000.0,nswlrs,UNKNOWN,,2008-01-22,2008,2008Q1,2008-01,,26.4,📉 Cooling
11780869.0,GANSW706371521,Sold,NSW,21 CLANWILLIAM ST,NORTH WILLOUGHBY,4.0,2.0,2.0,0 m²,626.0,11205358300,12101168704,2068,North Willoughby,house,2008-01-22,1200000.0,False,North Willoughby house buy,1110588.2352941176,2008-01-22,1200000.0,nswlrs,UNKNOWN,,2008-01-22,2008,2008Q1,2008-01,1916.932907348243,75.0,📈 Growing
11494937.0,GANSW705575319,Sold,NSW,34 HARDEN AVE,NORTHBRIDGE,3.0,2.0,1.0,0 m²,386.0,11205669700,12101168314,2063,Northbridge (NSW),house,2008-02-01,750000.0,False,Northbridge (NSW) house buy,1500000.0,2008-02-01,750000.0,nswlrs,UNKNOWN,,2008-02-01,2008,2008Q1,2008-02,1943.0051813471503,70.0,📈 Growing
10850946.0,GANSW716985973,Sold,NSW,16 WARATAH ST,ROSEVILLE,4.0,2.0,2.0,0 m²,989.0,10840411000,12101168438,2069,Roseville,house,2008-02-04,1275000.0,False,Roseville house buy,1250000.0,2008-02-04,1275000.0,nswlrs,UNKNOWN,,2008-02-04,2008,2008Q1,2008-02,1289.180990899899,26.4,📉 Cooling
7771907.0,GANSW706433473,Sold,NSW,17/290-296 PENSHURST ST,NORTH WILLOUGHBY,3.0,3.0,2.0,0 m²,1892.0,10841920000,12101168721,2068,North Willoughby,unit,2008-02-04,500000.0,False,North Willoughby unit buy,1000000.0,2008-02-04,500000.0,nswlrs,UNKNOWN,,2008-02-04,2008,2008Q1,2008-02,264.2706131078224,75.0,📈 Growing
12018253.0,GANSW706371519,Sold,NSW,3 CLANWILLIAM ST,NORTH WILLOUGHBY,2.0,1.0,1.0,0 m²,194.0,11204703900,12101168704,2068,North Willoughby,house,2008-02-05,760000.0,False,North Willoughby house buy,1094701.986754967,2008-02-05,760000.0,nswlrs,UNKNOWN,,2008-02-05,2008,2008Q1,2008-02,3917.5257731958764,75.0,📈 Growing
1379766.0,GANSW709887455,Sold,NSW,65 LAUREL ST,NORTH WILLOUGHBY,3.0,1.0,1.0,0 m²,398.0,10842160000,12101168703,2068,North Willoughby,house,2008-02-08,24356.0,False,North Willoughby house buy,23951.59849056604,2008-02-08,24356.0,nswlrs,UNKNOWN,,2008-02-08,2008,2008Q1,2008-02,61.19597989949749,75.0,📈 Growing
4275012.0,GANSW705807325,Sold,NSW,4/10 LARKIN ST,ROSEVILLE,2.0,1.0,2.0,0 m²,1946.0,11209190000,12103140803,2069,Roseville,unit,2008-02-11,482500.0,False,Roseville unit buy,481999.48132780084,2008-02-11,482500.0,nswlrs,UNKNOWN,,2008-02-11,2008,2008Q1,2008-02,247.94450154162385,26.4,📉 Cooling
10551577.0,GANSW705833940,Sold,NSW,20/10 LARKIN ST,ROSEVILLE,,,,0 m²,0.0,11209190000,12103140803,2069,Roseville,unit,2008-02-11,482500.0,False,Roseville unit buy,481999.48132780084,2008-02-11,482500.0,nswlrs,UNKNOWN,,2008-02-11,2008,2008Q1,2008-02,,26.4,📉 Cooling
1931105.0,GANSW706443579,Sold,NSW,8/155 PENSHURST ST,NORTH WILLOUGHBY,2.0,1.0,,0 m²,0.0,10842170000,12101168722,2068,North Willoughby,unit,2008-02-13,440000.0,False,North Willoughby unit buy,392464.2857142857,2008-02-13,440000.0,nswlrs,UNKNOWN,,2008-02-13,2008,2008Q1,2008-02,,75.0,📈 Growing
10938516.0,GANSW705844703,Sold,NSW,14/5-17 PACIFIC HWY,ROSEVILLE,1.0,1.0,1.0,0 m²,68.0,10421390000,12103140863,2069,Roseville,unit,2008-02-18,350000.0,False,Roseville unit buy,564072.3270440252,2008-02-18,350000.0,nswlrs,UNKNOWN,,2008-02-18,2008,2008Q1,2008-02,5147.058823529412,26.4,📉 Cooling
10492356.0,GANSW705587161,Sold,NSW,88 BAROONA RD,NORTHBRIDGE,4.0,2.0,2.0,0 m²,650.0,11204931300,12101168302,2063,Northbridge (NSW),house,2008-02-19,1912500.0,False,Northbridge (NSW) house buy,1656519.2307692308,2008-02-19,1912500.0,nswlrs,UNKNOWN,,2008-02-19,2008,2008Q1,2008-02,2942.3076923076924,70.0,📈 Growing
7007651.0,GANSW705811614,Sold,NSW,10/3 BOUNDARY ST,ROSEVILLE,,,,,,11217400000,12103140864,2069,Roseville,unit,2008-02-20,420000.0,False,Roseville unit buy,524727.0,2008-02-20,420000.0,nswlrs,UNKNOWN,,2008-02-20,2008,2008Q1,2008-02,,26.4,📉 Cooling
6173021.0,GANSW710662445,Sold,NSW,4/5 CORONA AVE,ROSEVILLE,3.0,2.0,2.0,149 m²,360.0,11205048900,12103140832,2069,Roseville,unit,2008-02-21,939000.0,False,Roseville unit buy,1353264.705882353,2008-02-21,939000.0,nswlrs,UNKNOWN,,2008-02-21,2008,2008Q1,2008-02,2608.3333333333335,26.4,📉 Cooling
10661460.0,GANSW705816455,Sold,NSW,34 ABINGDON RD,ROSEVILLE,4.0,2.0,1.0,0 m²,874.0,10421090000,12103140802,2069,Roseville,house,2008-02-22,1200000.0,False,Roseville house buy,1662569.8324022347,2008-02-22,1200000.0,nswlrs,UNKNOWN,,2008-02-22,2008,2008Q1,2008-02,1372.9977116704806,26.4,📉 Cooling
8196015.0,GANSW706391887,Sold,NSW,13 BEDFORD ST,NORTH WILLOUGHBY,,,,,,11205175700,12101168715,2068,North Willoughby,house,2008-02-22,1500000.0,False,North Willoughby house buy,1503000.0,2008-02-22,1500000.0,nswlrs,UNKNOWN,,2008-02-22,2008,2008Q1,2008-02,,75.0,📈 Growing
7299236.0,GANSW717009912,Sold,NSW,119 ASHLEY ST,ROSEVILLE,5.0,3.0,2.0,285 m²,629.0,10840431000,12101168438,2069,Roseville,house,2008-02-23,1425000.0,False,Roseville house buy,1385343.2282003711,2008-02-23,1425000.0,nswlrs,UNKNOWN,,2008-02-23,2008,2008Q1,2008-02,2265.5007949125597,26.4,📉 Cooling
8987594.0,GANSW706409179,Sold,NSW,3/24B FORSYTH ST,NORTH WILLOUGHBY,2.0,1.0,1.0,0 m²,0.0,10842170000,12101168722,2068,North Willoughby,unit,2008-02-23,535000.0,False,North Willoughby unit buy,461541.45077720203,2008-02-23,535000.0,nswlrs,UNKNOWN,,2008-02-23,2008,2008Q1,2008-02,,75.0,📈 Growing
7657069.0,GANSW710665233,Sold,NSW,2/390 EASTERN VALLEY WAY,ROSEVILLE,,,,,,10840640000,12101168408,2069,Roseville,unit,2008-02-26,4290000.0,False,Roseville unit buy,8580000.0,2008-02-26,4290000.0,nswlrs,UNKNOWN,,2008-02-26,2008,2008Q1,2008-02,,26.4,📉 Cooling
11190220.0,GANSW710665234,Sold,NSW,3/390 EASTERN VALLEY WAY,ROSEVILLE,,,,,,10840640000,12101168408,2069,Roseville,unit,2008-02-26,4290000.0,False,Roseville unit buy,8580000.0,2008-02-26,4290000.0,nswlrs,UNKNOWN,,2008-02-26,2008,2008Q1,2008-02,,26.4,📉 Cooling
8866858.0,GANSW710665235,Sold,NSW,4/390 EASTERN VALLEY WAY,ROSEVILLE,,,,,,10840640000,12101168408,2069,Roseville,unit,2008-02-26,4290000.0,False,Roseville unit buy,8580000.0,2008-02-26,4290000.0,nswlrs,UNKNOWN,,2008-02-26,2008,2008Q1,2008-02,,26.4,📉 Cooling
9836202.0,GANSW706601119,Sold,NSW,3 WYVERN AVE,ROSEVILLE,4.0,2.0,1.0,0 m²,613.0,10840270000,12103140840,2069,Roseville,house,2008-02-28,1005000.0,False,Roseville house buy,1255000.0,2008-02-28,1005000.0,nswlrs,UNKNOWN,,2008-02-28,2008,2008Q1,2008-02,1639.4779771615008,26.4,📉 Cooling
11186395.0,GANSW716978449,Sold,NSW,137 ASHLEY ST,ROSEVILLE,2.0,1.0,2.0,0 m²,607.0,10840412000,12101168438,2069,Roseville,house,2008-02-28,1060000.0,False,Roseville house buy,982521.1864406778,2008-02-28,1060000.0,nswlrs,UNKNOWN,,2008-02-28,2008,2008Q1,2008-02,1746.2932454695222,26.4,📉 Cooling
9793340.0,GANSW717950289,Sold,NSW,91/384 EASTERN VALLEY WAY,ROSEVILLE,,,,0 m²,0.0,10840640000,12101168408,2069,Roseville,unit,2008-02-28,74000.0,False,Roseville unit buy,148000.0,2008-02-28,74000.0,nswlrs,UNKNOWN,,2008-02-28,2008,2008Q1,2008-02,,26.4,📉 Cooling
196644.0,GANSW710654898,Sold,NSW,1/19 LARKIN ST,ROSEVILLE,,,,,,10421240000,12103140842,2069,Roseville,unit,2008-03-03,770000.0,False,Roseville unit buy,704549.9999999999,2008-03-03,770000.0,nswlrs,UNKNOWN,,2008-03-03,2008,2008Q1,2008-03,,26.4,📉 Cooling
2250266.0,GANSW705844644,Sold,NSW,11 CRANBROOK AVE,ROSEVILLE,4.0,3.0,1.0,0 m²,829.0,10421801000,12103140827,2069,Roseville,house,2008-03-04,1900000.0,False,Roseville house buy,1365051.2445095167,2008-03-04,1900000.0,nswlrs,UNKNOWN,,2008-03-04,2008,2008Q1,2008-03,2291.9179734620025,26.4,📉 Cooling
9056025.0,GANSW717950263,Sold,NSW,65/384 EASTERN VALLEY WAY,ROSEVILLE,,,,,,10840640000,12101168408,2069,Roseville,unit,2008-03-04,80000.0,False,Roseville unit buy,160000.0,2008-03-04,80000.0,nswlrs,UNKNOWN,,2008-03-04,2008,2008Q1,2008-03,,26.4,📉 Cooling
4925025.0,GANSW717950268,Sold,NSW,70/384 EASTERN VALLEY WAY,ROSEVILLE,,,,0 m²,0.0,10840640000,12101168408,2069,Roseville,unit,2008-03-06,76000.0,False,Roseville unit buy,152000.0,2008-03-06,76000.0,nswlrs,UNKNOWN,,2008-03-06,2008,2008Q1,2008-03,,26.4,📉 Cooling
2363939.0,GANSW705580440,Sold,NSW,15 BAROONA RD,NORTHBRIDGE,4.0,3.0,2.0,0 m²,650.0,10838930000,12101168305,2063,Northbridge (NSW),house,2008-03-07,2890000.0,False,Northbridge (NSW) house buy,4820520.0,2008-03-07,2890000.0,nswlrs,UNKNOWN,,2008-03-07,2008,2008Q1,2008-03,4446.153846153846,70.0,📈 Growing
7777577.0,GANSW705571468,Sold,NSW,2/276 SAILORS BAY RD,NORTHBRIDGE,,,,,,10843680000,12101168323,2063,Northbridge (NSW),unit,2008-03-07,495000.0,False,Northbridge (NSW) unit buy,990000.0,2008-03-07,495000.0,nswlrs,UNKNOWN,,2008-03-07,2008,2008Q1,2008-03,,70.0,📈 Growing
8456307.0,GANSW706364709,Sold,NSW,7/19 CLANWILLIAM ST,NORTH WILLOUGHBY,2.0,1.0,1.0,84 m²,170.0,11205358300,12101168704,2068,North Willoughby,unit,2008-03-08,626000.0,False,North Willoughby unit buy,726160.0,2008-03-08,626000.0,nswlrs,UNKNOWN,,2008-03-08,2008,2008Q1,2008-03,3682.3529411764707,75.0,📈 Growing
11409308.0,GANSW706385112,Sold,NSW,340 PENSHURST ST,NORTH WILLOUGHBY,,,,,,10846043000,12101168423,2068,North Willoughby,house,2008-03-13,1100000.0,False,North Willoughby house buy,825000.0,2008-03-13,1100000.0,nswlrs,UNKNOWN,,2008-03-13,2008,2008Q1,2008-03,,75.0,📈 Growing
2705502.0,GANSW706436814,Sold,NSW,342 PENSHURST ST,NORTH WILLOUGHBY,,,,,,10846043000,12101168423,2068,North Willoughby,house,2008-03-13,1100000.0,False,North Willoughby house buy,1244000.0,2008-03-13,1100000.0,nswlrs,UNKNOWN,,2008-03-13,2008,2008Q1,2008-03,,75.0,📈 Growing
47560.0,GANSW705834808,Sold,NSW,17 MALVERN AVE,ROSEVILLE,4.0,2.0,2.0,0 m²,678.0,10421630000,12103140847,2069,Roseville,house,2008-03-14,1485000.0,False,Roseville house buy,1926787.5,2008-03-14,1485000.0,nswlrs,UNKNOWN,,2008-03-14,2008,2008Q1,2008-03,2190.265486725664,26.4,📉 Cooling
87263.0,GANSW706395290,Sold,NSW,13 ALEXANDER AVE,NORTH WILLOUGHBY,2.0,1.0,2.0,0 m²,558.0,10842250000,12101168723,2068,North Willoughby,house,2008-03-15,1170000.0,False,North Willoughby house buy,1050705.8823529412,2008-03-15,1170000.0,nswlrs,UNKNOWN,,2008-03-15,2008,2008Q1,2008-03,2096.7741935483873,75.0,📈 Growing
11142985.0,GANSW710656434,Sold,NSW,2/177 PACIFIC HWY,ROSEVILLE,2.0,1.0,1.0,0 m²,2746.0,11205697200,12103140815,2069,Roseville,unit,2008-03-19,475000.0,False,Roseville unit buy,516722.972972973,2008-03-19,475000.0,nswlrs,UNKNOWN,,2008-03-19,2008,2008Q1,2008-03,172.97887836853604,26.4,📉 Cooling
6896799.0,GANSW705807086,Sold,NSW,16 SHIRLEY RD,ROSEVILLE,3.0,1.0,2.0,0 m²,1220.0,10421370000,12103140803,2069,Roseville,house,2008-03-20,1180000.0,False,Roseville house buy,1107384.6153846153,2008-03-20,1180000.0,nswlrs,UNKNOWN,,2008-03-20,2008,2008Q1,2008-03,967.2131147540983,26.4,📉 Cooling
6589067.0,GANSW706412616,Sold,NSW,22 GLOVER ST,NORTH WILLOUGHBY,4.0,2.0,2.0,0 m²,558.0,10842250000,12101168723,2068,North Willoughby,house,2008-03-20,1250000.0,False,North Willoughby house buy,1133663.3663366337,2008-03-20,1250000.0,nswlrs,UNKNOWN,,2008-03-20,2008,2008Q1,2008-03,2240.1433691756274,75.0,📈 Growing
680256.0,GANSW705566276,Sold,NSW,247 SAILORS BAY RD,NORTHBRIDGE,,,,,,10843470000,12101168301,2063,Northbridge (NSW),house,2008-03-20,1429000.0,False,Northbridge (NSW) house buy,1695763.5879218474,2008-03-20,1429000.0,nswlrs,UNKNOWN,,2008-03-20,2008,2008Q1,2008-03,,70.0,📈 Growing
11941004.0,GANSW705841083,Sold,NSW,1/167 PACIFIC HWY,ROSEVILLE,2.0,1.0,1.0,0 m²,0.0,11205697200,12103140815,2069,Roseville,unit,2008-03-20,378500.0,False,Roseville unit buy,411746.62162162166,2008-03-20,378500.0,nswlrs,UNKNOWN,,2008-03-20,2008,2008Q1,2008-03,,26.4,📉 Cooling
139316.0,GANSW705581476,Sold,NSW,154 SAILORS BAY RD,NORTHBRIDGE,,,,,,11205367800,12101168315,2063,Northbridge (NSW),house,2008-03-27,1950000.0,False,Northbridge (NSW) house buy,1643795.5,2008-03-27,1950000.0,nswlrs,UNKNOWN,,2008-03-27,2008,2008Q1,2008-03,,70.0,📈 Growing
1402900.0,GANSW705581481,Sold,NSW,156 SAILORS BAY RD,NORTHBRIDGE,,,,,,11205367800,12101168315,2063,Northbridge (NSW),house,2008-03-27,1971591.0,False,Northbridge (NSW) house buy,2128552.698035185,2008-03-27,1971591.0,nswlrs,UNKNOWN,,2008-03-27,2008,2008Q1,2008-03,,70.0,📈 Growing
6749446.0,GANSW705807022,Sold,NSW,33B FINDLAY AVE,ROSEVILLE,3.0,2.0,1.0,0 m²,850.0,10840290000,12103140840,2069,Roseville,house,2008-03-31,1190000.0,False,Roseville house buy,1304984.662576687,2008-03-31,1190000.0,nswlrs,UNKNOWN,,2008-03-31,2008,2008Q1,2008-03,1400.0,26.4,📉 Cooling
266045.0,GANSW705572010,Sold,NSW,36 BLIGH ST,NORTHBRIDGE,,,,,,11205358100,12101168301,2063,Northbridge (NSW),house,2008-04-02,1900000.0,False,Northbridge (NSW) house buy,2813035.0194552527,2008-04-02,1900000.0,nswlrs,UNKNOWN,,2008-04-02,2008,2008Q2,2008-04,,70.0,📈 Growing
7052009.0,GANSW706361330,Sold,NSW,8 NEVILLE ST,NORTH WILLOUGHBY,4.0,2.0,1.0,0 m²,650.0,10841862000,12101168707,2068,North Willoughby,house,2008-04-05,1480000.0,False,North Willoughby house buy,1273048.21802935,2008-04-05,1480000.0,nswlrs,UNKNOWN,,2008-04-05,2008,2008Q2,2008-04,2276.923076923077,75.0,📈 Growing
10194527.0,GANSW718767993,Sold,NSW,22/380 EASTERN VALLEY WAY,ROSEVILLE,,,,,,10840640000,12101168408,2069,Roseville,unit,2008-04-08,550000.0,False,Roseville unit buy,1100000.0,2008-04-08,550000.0,nswlrs,UNKNOWN,,2008-04-08,2008,2008Q2,2008-04,,26.4,📉 Cooling
7842037.0,GANSW705820934,Sold,NSW,8/190 PACIFIC HWY,ROSEVILLE,2.0,1.0,1.0,0 m²,892.0,10421330000,12103140810,2069,Roseville,unit,2008-04-09,462280.0,False,Roseville unit buy,444803.5609756098,2008-04-09,462280.0,nswlrs,UNKNOWN,,2008-04-09,2008,2008Q2,2008-04,518.2511210762332,26.4,📉 Cooling
320257.0,GANSW705848403,Sold,NSW,7 PRESTON PL,ROSEVILLE,,,,0 m²,790.0,10421780000,12103140821,2069,Roseville,house,2008-04-09,1360000.0,False,Roseville house buy,1272531.12033195,2008-04-09,1360000.0,nswlrs,UNKNOWN,,2008-04-09,2008,2008Q2,2008-04,1721.5189873417721,26.4,📉 Cooling
2326250.0,GANSW717950286,Sold,NSW,88/384 EASTERN VALLEY WAY,ROSEVILLE,,,,,,10840640000,12101168408,2069,Roseville,unit,2008-04-09,30000.0,False,Roseville unit buy,60000.0,2008-04-09,30000.0,nswlrs,UNKNOWN,,2008-04-09,2008,2008Q2,2008-04,,26.4,📉 Cooling
3847965.0,GANSW717950292,Sold,NSW,94/384 EASTERN VALLEY WAY,ROSEVILLE,,,,0 m²,0.0,10840640000,12101168408,2069,Roseville,unit,2008-04-09,36000.0,False,Roseville unit buy,72000.0,2008-04-09,36000.0,nswlrs,UNKNOWN,,2008-04-09,2008,2008Q2,2008-04,,26.4,📉 Cooling
2852086.0,GANSW705834432,Sold,NSW,7 THE GR,ROSEVILLE,4.0,1.0,1.0,0 m²,1070.0,10421502000,12103140815,2069,Roseville,house,2008-04-15,2670000.0,False,Roseville house buy,2104045.2127659577,2008-04-15,2670000.0,nswlrs,UNKNOWN,,2008-04-15,2008,2008Q2,2008-04,2495.3271028037384,26.4,📉 Cooling
1689646.0,GANSW705578168,Sold,NSW,302 SAILORS BAY RD,NORTHBRIDGE,,,,,,10843331000,12101168328,2063,Northbridge (NSW),house,2008-04-15,1548000.0,False,Northbridge (NSW) house buy,1802149.2537313434,2008-04-15,1548000.0,nswlrs,UNKNOWN,,2008-04-15,2008,2008Q2,2008-04,,70.0,📈 Growing
5888996.0,GANSW705581512,Sold,NSW,20 WOONONA RD,NORTHBRIDGE,4.0,3.0,2.0,0 m²,650.0,11205667000,12101168323,2063,Northbridge (NSW),house,2008-04-16,2125000.0,False,Northbridge (NSW) house buy,2253082.191780822,2008-04-16,2125000.0,nswlrs,UNKNOWN,,2008-04-16,2008,2008Q2,2008-04,3269.230769230769,70.0,📈 Growing
8870952.0,GANSW705848310,Sold,NSW,3 MARGARET ST,ROSEVILLE,4.0,3.0,2.0,0 m²,562.0,10421400000,12103140812,2069,Roseville,house,2008-04-18,1550000.0,False,Roseville house buy,2368529.7356828195,2008-04-18,1550000.0,nswlrs,UNKNOWN,,2008-04-18,2008,2008Q2,2008-04,2758.0071174377226,26.4,📉 Cooling
3553262.0,GANSW705848353,Sold,NSW,437 PENSHURST ST,ROSEVILLE,3.0,1.0,4.0,0 m²,664.0,10840370000,12101168408,2069,Roseville,house,2008-04-18,826000.0,False,Roseville house buy,1250450.5356017642,2008-04-18,826000.0,nswlrs,UNKNOWN,,2008-04-18,2008,2008Q2,2008-04,1243.9759036144578,26.4,📉 Cooling
7345662.0,GANSW705580462,Sold,NSW,34 BAROONA RD,NORTHBRIDGE,3.0,2.0,,0 m²,797.0,10838920000,12101168332,2063,Northbridge (NSW),house,2008-04-28,1350000.0,False,Northbridge (NSW) house buy,1637830.1886792453,2008-04-28,1350000.0,nswlrs,UNKNOWN,,2008-04-28,2008,2008Q2,2008-04,1693.8519447929737,70.0,📈 Growing
193962.0,GANSW718003839,Sold,NSW,10/154 SAILORS BAY RD,NORTHBRIDGE,,,,,,11205367800,12101168315,2063,Northbridge (NSW),unit,2008-04-28,1750000.0,False,Northbridge (NSW) unit buy,1547264.8255813953,2008-04-28,1750000.0,nswlrs,UNKNOWN,,2008-04-28,2008,2008Q2,2008-04,,70.0,📈 Growing
